id,created_at,modified_at,name,price,restaurant_id
285,2023-11-03 23:36:18.997490,2023-11-03 23:36:18.997490,씨앗호떡,2500,4609
286,2023-11-03 23:37:46.725905,2023-11-03 23:37:46.725905,튀김만두(6개),8000,15365
287,2023-11-03 23:37:46.727501,2023-11-03 23:37:46.727501,고기만두(8개),5000,15365
288,2023-11-03 23:37:46.728568,2023-11-03 23:37:46.728568,김치만두(8개),5000,15365
289,2023-11-03 23:37:46.729609,2023-11-03 23:37:46.729609,라면,5000,15365
290,2023-11-03 23:37:46.730714,2023-11-03 23:37:46.730714,떡라면,4500,15365
291,2023-11-03 23:37:46.731261,2023-11-03 23:37:46.731261,만두라면,5500,15365
292,2023-11-03 23:37:46.732317,2023-11-03 23:37:46.732317,오뎅우동,6000,15365
293,2023-11-03 23:37:46.733379,2023-11-03 23:37:46.733379,만두우동,6000,15365
294,2023-11-03 23:37:46.733920,2023-11-03 23:37:46.733920,만두국,6000,15365
295,2023-11-03 23:37:46.734976,2023-11-03 23:37:46.734976,오뎅만두국,6500,15365
296,2023-11-03 23:37:46.736020,2023-11-03 23:37:46.736020,떡만두국,6500,15365
297,2023-11-03 23:37:46.736555,2023-11-03 23:37:46.736555,떡국,7000,15365
298,2023-11-03 23:37:46.737599,2023-11-03 23:37:46.737599,쫄면,7000,15365
299,2023-11-03 23:37:46.738136,2023-11-03 23:37:46.738136,물냉면,6500,15365
300,2023-11-03 23:37:46.739197,2023-11-03 23:37:46.739197,비빔냉면,6500,15365
301,2023-11-03 23:37:46.740267,2023-11-03 23:37:46.740267,김치칼국수,6500,15365
302,2023-11-03 23:37:46.740809,2023-11-03 23:37:46.740809,바지락칼국수,6500,15365
303,2023-11-03 23:37:46.741843,2023-11-03 23:37:46.741843,칼만두국,7000,15365
304,2023-11-03 23:37:46.742367,2023-11-03 23:37:46.742367,음료수,8000,15365
305,2023-11-03 23:38:03.589838,2023-11-03 23:38:03.589838,베이컨토마토,7500,8576
306,2023-11-03 23:38:03.591423,2023-11-03 23:38:03.591423,봉골레,8000,8576
307,2023-11-03 23:38:03.592468,2023-11-03 23:38:03.592468,베이컨 볶음밥,6500,8576
308,2023-11-03 23:38:03.593502,2023-11-03 23:38:03.593502,풍기 크림 리소토,8000,8576
309,2023-11-03 23:38:03.594542,2023-11-03 23:38:03.594542,후라이드 치킨(반마리),7000,8576
310,2023-11-03 23:38:11.740294,2023-11-03 23:38:11.740294,추천꿔보로우,14000,17376
311,2023-11-03 23:38:11.745099,2023-11-03 23:38:11.745099,마라탕,14000,17376
312,2023-11-03 23:38:35.401543,2023-11-03 23:38:35.401543,철판닭갈비 (2인),14000,22923
313,2023-11-03 23:38:35.403099,2023-11-03 23:38:35.403099,닭삼 (닭갈비+삼겹살) (2인),16000,22923
314,2023-11-03 23:38:35.404681,2023-11-03 23:38:35.404681,쭈닭 (쭈꾸미+닭갈비) (2인),16000,22923
315,2023-11-03 23:38:35.405734,2023-11-03 23:38:35.405734,마라닭갈비 (2인),15000,22923
316,2023-11-03 23:38:35.406274,2023-11-03 23:38:35.406274,마라닭삼 (닭갈비+삼겹살) (2인),17000,22923
317,2023-11-03 23:38:35.407865,2023-11-03 23:38:35.407865,마라쭈닭 (쭈꾸미+닭갈비) (2인),17000,22923
318,2023-11-03 23:38:44.952451,2023-11-03 23:38:44.952451,치사한찜닭 (S),22000,17337
319,2023-11-03 23:38:54.946153,2023-11-03 23:38:54.946153,통큰오짱 떡볶이,,23421
320,2023-11-03 23:38:54.947243,2023-11-03 23:38:54.947243,차돌 떡볶이,,23421
321,2023-11-03 23:38:54.948347,2023-11-03 23:38:54.948347,불향가득차돌덮밥,,23421
322,2023-11-03 23:38:54.949416,2023-11-03 23:38:54.949416,청년돈가스,,23421
323,2023-11-03 23:38:54.950471,2023-11-03 23:38:54.950471,꼬치어묵탕,,23421
324,2023-11-03 23:38:54.951019,2023-11-03 23:38:54.951019,찰순대,,23421
325,2023-11-03 23:38:54.952081,2023-11-03 23:38:54.952081,다모아튀김,,23421
326,2023-11-03 23:38:54.953162,2023-11-03 23:38:54.953162,버터갈릭 떡볶이,,23421
327,2023-11-03 23:38:54.953680,2023-11-03 23:38:54.953680,차돌로제 떡볶이,,23421
328,2023-11-03 23:38:54.954756,2023-11-03 23:38:54.954756,수비드통닭 떡볶이,,23421
329,2023-11-03 23:41:21.132782,2023-11-03 23:41:21.132782,돈까스,,22748
330,2023-11-03 23:41:21.152710,2023-11-03 23:41:21.152710,돈까스카레,,22748
331,2023-11-03 23:41:21.154807,2023-11-03 23:41:21.154807,새우튀김,,22748
332,2023-11-03 23:41:21.155836,2023-11-03 23:41:21.155836,왕새우튀김,,22748
333,2023-11-03 23:41:21.157446,2023-11-03 23:41:21.157446,모듬튀김,,22748
334,2023-11-03 23:41:21.159022,2023-11-03 23:41:21.159022,야채튀김,,22748
335,2023-11-03 23:41:21.160586,2023-11-03 23:41:21.160586,모든튀김,,22748
336,2023-11-03 23:41:21.161633,2023-11-03 23:41:21.161633,가라아게,,22748
337,2023-11-03 23:41:21.163177,2023-11-03 23:41:21.163177,카라아게,,22748
338,2023-11-03 23:41:21.164716,2023-11-03 23:41:21.164716,멘보샤,,22748
339,2023-11-03 23:41:21.166270,2023-11-03 23:41:21.166270,감자고로케,,22748
340,2023-11-03 23:41:21.167324,2023-11-03 23:41:21.167324,치킨텐더,,22748
341,2023-11-03 23:41:21.168872,2023-11-03 23:41:21.168872,버펄로윙,,22748
342,2023-11-03 23:41:31.539996,2023-11-03 23:41:31.539996,2마리4가지맛(추가요금x),13900,11274
343,2023-11-03 23:41:31.542183,2023-11-03 23:41:31.542183,크리스피치킨+치즈볼 6p,13900,11274
344,2023-11-03 23:41:31.543771,2023-11-03 23:41:31.543771,크리스피치킨+국물떡볶이,26900,11274
345,2023-11-03 23:41:31.545341,2023-11-03 23:41:31.545341,크리스피치킨+골뱅이소면(맛 변경 가능),17900,11274
346,2023-11-03 23:41:31.546906,2023-11-03 23:41:31.546906,치킨반마리,19900,11274
347,2023-11-03 23:41:31.548486,2023-11-03 23:41:31.548486,양념치킨,28900,11274
348,2023-11-03 23:41:31.549577,2023-11-03 23:41:31.549577,간장치킨,7900,11274
349,2023-11-03 23:41:31.550670,2023-11-03 23:41:31.550670,마늘치킨,15400,11274
350,2023-11-03 23:41:31.552235,2023-11-03 23:41:31.552235,칠리치킨,15400,11274
351,2023-11-03 23:41:31.553276,2023-11-03 23:41:31.553276,파닭치킨,15400,11274
352,2023-11-03 23:41:31.554704,2023-11-03 23:41:31.554704,어니언치킨,15400,11274
353,2023-11-03 23:41:31.556253,2023-11-03 23:41:31.556253,왕갈비치킨,16400,11274
354,2023-11-03 23:41:31.557311,2023-11-03 23:41:31.557311,썬오브핫치킨(신메뉴),16400,11274
355,2023-11-03 23:41:31.558365,2023-11-03 23:41:31.558365,순살닭강정,16400,11274
356,2023-11-03 23:41:31.559406,2023-11-03 23:41:31.559406,닭다리9p,16400,11274
357,2023-11-03 23:41:31.560971,2023-11-03 23:41:31.560971,닭다리반반9개,16400,11274
358,2023-11-03 23:41:31.562022,2023-11-03 23:41:31.562022,버팔로윙8p+버팔로스틱8p,17900,11274
359,2023-11-03 23:41:31.563582,2023-11-03 23:41:31.563582,국물떡볶이,17900,11274
360,2023-11-03 23:41:31.564671,2023-11-03 23:41:31.564671,오뎅탕 2-3인분,15900,11274
361,2023-11-03 23:41:31.565712,2023-11-03 23:41:31.565712,닭똥집튀김,6000,11274
362,2023-11-03 23:41:31.567793,2023-11-03 23:41:31.567793,골뱅이소면,7000,11274
363,2023-11-03 23:41:31.568857,2023-11-03 23:41:31.568857,옥수수고로케4p,12900,11274
364,2023-11-03 23:41:31.569914,2023-11-03 23:41:31.569914,치즈감자튀김400g,16000,11274
365,2023-11-03 23:41:31.571000,2023-11-03 23:41:31.571000,치즈볼3p,2000,11274
366,2023-11-03 23:41:31.572062,2023-11-03 23:41:31.572062,치즈볼6p,4000,11274
367,2023-11-03 23:41:31.573134,2023-11-03 23:41:31.573134,고구마볼3p,2500,11274
368,2023-11-03 23:41:31.574436,2023-11-03 23:41:31.574436,고구마볼6p,5000,11274
369,2023-11-03 23:41:31.575458,2023-11-03 23:41:31.575458,새우튀김3p,2500,11274
370,2023-11-03 23:41:31.577054,2023-11-03 23:41:31.577054,새우튀김6p,5000,11274
371,2023-11-03 23:41:31.578113,2023-11-03 23:41:31.578113,펩시콜라 500ml,2500,11274
372,2023-11-03 23:41:31.579158,2023-11-03 23:41:31.579158,펩시콜라 1.25l,5000,11274
373,2023-11-03 23:41:31.580751,2023-11-03 23:41:31.580751,환타오렌지355ml,1000,11274
374,2023-11-03 23:41:31.581813,2023-11-03 23:41:31.581813,환타 파인355ml,2000,11274
375,2023-11-03 23:41:31.582897,2023-11-03 23:41:31.582897,코카콜라 500ml,1500,11274
376,2023-11-03 23:41:31.583949,2023-11-03 23:41:31.583949,코카콜라 1.25l,1500,11274
377,2023-11-03 23:41:31.585031,2023-11-03 23:41:31.585031,스프라이트500ml,2000,11274
378,2023-11-03 23:41:31.586600,2023-11-03 23:41:31.586600,스프라이트1.5l,3000,11274
379,2023-11-03 23:41:31.587664,2023-11-03 23:41:31.587664,치킨무,2000,11274
380,2023-11-03 23:41:31.589281,2023-11-03 23:41:31.589281,샐러드,3000,11274
381,2023-11-03 23:41:31.591463,2023-11-03 23:41:31.591463,샐러드 큰사이즈,500,11274
382,2023-11-03 23:41:31.593060,2023-11-03 23:41:31.593060,파채추가,500,11274
383,2023-11-03 23:41:31.594107,2023-11-03 23:41:31.594107,파채+겨자소스,1000,11274
384,2023-11-03 23:41:31.595730,2023-11-03 23:41:31.595730,양념소스,1500,11274
385,2023-11-03 23:41:31.597310,2023-11-03 23:41:31.597310,간장소스,2000,11274
386,2023-11-03 23:41:31.598886,2023-11-03 23:41:31.598886,마늘소스,500,11274
387,2023-11-03 23:41:31.599931,2023-11-03 23:41:31.599931,어니언소스,500,11274
388,2023-11-03 23:41:31.600981,2023-11-03 23:41:31.600981,겨자소스,500,11274
389,2023-11-03 23:41:31.602566,2023-11-03 23:41:31.602566,치즈머스타드소스,500,11274
390,2023-11-03 23:41:31.604103,2023-11-03 23:41:31.604103,칠리소스,500,11274
391,2023-11-03 23:41:31.604611,2023-11-03 23:41:31.604611,땡초디핑소스,500,11274
392,2023-11-03 23:43:31.866463,2023-11-03 23:43:31.866463,치즈피자 (조각),3800,7297
393,2023-11-03 23:43:31.868067,2023-11-03 23:43:31.868067,페퍼로니 (조각),3200,7297
394,2023-11-03 23:43:31.869708,2023-11-03 23:43:31.869708,콤비네이션 (조각),3200,7297
395,2023-11-03 23:43:31.870795,2023-11-03 23:43:31.870795,불고기 (조각),3300,7297
396,2023-11-03 23:43:31.871832,2023-11-03 23:43:31.871832,포테이토 (조각),3300,7297
397,2023-11-03 23:43:37.949991,2023-11-03 23:43:37.949991,파인트,9800,22475
398,2023-11-03 23:43:37.951634,2023-11-03 23:43:37.951634,쿼터,18500,22475
399,2023-11-03 23:43:37.953246,2023-11-03 23:43:37.953246,패밀리,26000,22475
400,2023-11-03 23:43:37.954330,2023-11-03 23:43:37.954330,하프갤론,31500,22475
401,2023-11-03 23:43:37.955374,2023-11-03 23:43:37.955374,아빠왔다팩,15600,22475
402,2023-11-03 23:43:37.956439,2023-11-03 23:43:37.956439,옹기종기팩,31200,22475
403,2023-11-03 23:43:37.958049,2023-11-03 23:43:37.958049,버라이어티팩,23400,22475
404,2023-11-03 23:43:37.959174,2023-11-03 23:43:37.959174,핸드팩세트,39200,22475
405,2023-11-03 23:43:37.960200,2023-11-03 23:43:37.960200,도라에몽의 대나무 헬리콥터,31000,22475
406,2023-11-03 23:43:37.961234,2023-11-03 23:43:37.961234,"초코, 우리 이제 헤이즐넛 케이크",29000,22475
407,2023-11-03 23:43:45.115220,2023-11-03 23:43:45.115220,닭갈비(2인),13000,2924
408,2023-11-03 23:43:45.116992,2023-11-03 23:43:45.116992,삼겹+닭갈비(2인),15000,2924
409,2023-11-03 23:43:45.118092,2023-11-03 23:43:45.118092,무뼈닭발,14000,2924
410,2023-11-03 23:43:45.119190,2023-11-03 23:43:45.119190,치즈무뼈닭발,17000,2924
411,2023-11-03 23:43:45.120280,2023-11-03 23:43:45.120280,메밀비빔막국수,5500,2924
412,2023-11-03 23:43:53.251604,2023-11-03 23:43:53.251604,북경깐풍기,14000,23049
413,2023-11-03 23:43:53.253684,2023-11-03 23:43:53.253684,북깐 부추,15000,23049
414,2023-11-03 23:43:53.255245,2023-11-03 23:43:53.255245,북깐 치즈,16000,23049
415,2023-11-03 23:43:53.256286,2023-11-03 23:43:53.256286,닭치고 깐풍기,14000,23049
416,2023-11-03 23:43:53.257348,2023-11-03 23:43:53.257348,닭치고 부추,15000,23049
417,2023-11-03 23:43:53.258443,2023-11-03 23:43:53.258443,닭치고 치즈,16000,23049
418,2023-11-03 23:43:53.259502,2023-11-03 23:43:53.259502,순살 닭볶음탕,18000,23049
419,2023-11-03 23:43:53.260591,2023-11-03 23:43:53.260591,감자튀김,6000,23049
420,2023-11-03 23:43:53.261634,2023-11-03 23:43:53.261634,황도,6000,23049
421,2023-11-03 23:44:04.938822,2023-11-03 23:44:04.938822,닭도리탕(2인분),17000,10925
422,2023-11-03 23:44:04.940405,2023-11-03 23:44:04.940405,마라닭도리탕(2인분),19000,10925
423,2023-11-03 23:44:04.941965,2023-11-03 23:44:04.941965,마약곱도리탕(2인분),24000,10925
424,2023-11-03 23:44:04.943598,2023-11-03 23:44:04.943598,큰닭으로튀긴20조각후라이드,13000,10925
425,2023-11-03 23:44:04.944645,2023-11-03 23:44:04.944645,큰닭으로튀긴20조각마늘치킨,15000,10925
426,2023-11-03 23:44:12.117372,2023-11-03 23:44:12.117372,울트라 빽보이,,28153
427,2023-11-03 23:44:12.118961,2023-11-03 23:44:12.118961,허리케인 포테이토,,28153
428,2023-11-03 23:44:12.120005,2023-11-03 23:44:12.120005,미트폭탄,,28153
429,2023-11-03 23:44:12.121071,2023-11-03 23:44:12.121071,슈퍼 빽보이,,28153
430,2023-11-03 23:44:12.122632,2023-11-03 23:44:12.122632,오마이갓 페퍼로니,,28153
431,2023-11-03 23:44:12.123684,2023-11-03 23:44:12.123684,불닭발 레전드,,28153
432,2023-11-03 23:44:12.124743,2023-11-03 23:44:12.124743,토마토 치즈 스파게티,,28153
433,2023-11-03 23:44:12.125283,2023-11-03 23:44:12.125283,로제 치즈 스파게티,,28153
434,2023-11-03 23:44:12.126340,2023-11-03 23:44:12.126340,빽보이연유치즈스틱,,28153
435,2023-11-03 23:44:12.127444,2023-11-03 23:44:12.127444,모둠튀김,,28153
436,2023-11-03 23:44:12.128491,2023-11-03 23:44:12.128491,포테이토칩스,,28153
437,2023-11-03 23:44:18.069283,2023-11-03 23:44:18.069283,닭한마리 (백숙),15000,19445
438,2023-11-03 23:44:18.070887,2023-11-03 23:44:18.070887,닭도리탕,16000,19445
439,2023-11-03 23:45:16.918361,2023-11-03 23:45:16.918361,잔치국수,,5110
440,2023-11-03 23:45:16.919932,2023-11-03 23:45:16.919932,고기비빔국수,,5110
441,2023-11-03 23:45:16.920980,2023-11-03 23:45:16.920980,불고기국수,,5110
442,2023-11-03 23:45:16.922027,2023-11-03 23:45:16.922027,유부국수,,5110
443,2023-11-03 23:45:16.923068,2023-11-03 23:45:16.923068,떡만둣국,,5110
444,2023-11-03 23:45:16.924143,2023-11-03 23:45:16.924143,왕만두,,5110
445,2023-11-03 23:45:16.925185,2023-11-03 23:45:16.925185,얼큰수제비,,5110
446,2023-11-03 23:45:16.926268,2023-11-03 23:45:16.926268,소고기김밥,,5110
447,2023-11-03 23:45:16.927829,2023-11-03 23:45:16.927829,꼬치우동,,5110
448,2023-11-03 23:45:16.928876,2023-11-03 23:45:16.928876,유부우동,,5110
449,2023-11-03 23:45:16.929919,2023-11-03 23:45:16.929919,순두부,,5110
450,2023-11-03 23:45:16.930957,2023-11-03 23:45:16.930957,오리훈제,,5110
451,2023-11-03 23:45:23.746220,2023-11-03 23:45:23.746220,꽃삼겹살 (200g),9000,12957
452,2023-11-03 23:45:23.748363,2023-11-03 23:45:23.748363,생목살 (200g),9000,12957
453,2023-11-03 23:45:23.749443,2023-11-03 23:45:23.749443,우삼겹 (200g),11000,12957
454,2023-11-03 23:45:23.751006,2023-11-03 23:45:23.751006,된장찌개,4000,12957
455,2023-11-03 23:45:23.752140,2023-11-03 23:45:23.752140,순두부찌개,4000,12957
456,2023-11-03 23:45:23.753182,2023-11-03 23:45:23.753182,계란찜,4000,12957
457,2023-11-03 23:45:23.754755,2023-11-03 23:45:23.754755,볶음밥,4000,12957
458,2023-11-03 23:45:23.755810,2023-11-03 23:45:23.755810,물냉면,5000,12957
459,2023-11-03 23:45:23.756883,2023-11-03 23:45:23.756883,비빔냉면,5000,12957
460,2023-11-03 23:45:23.757913,2023-11-03 23:45:23.757913,공기밥,1000,12957
461,2023-11-03 23:45:23.758426,2023-11-03 23:45:23.758426,소주,4500,12957
462,2023-11-03 23:45:23.759458,2023-11-03 23:45:23.759458,맥주,4500,12957
463,2023-11-03 23:45:23.760486,2023-11-03 23:45:23.760486,청하,5000,12957
464,2023-11-03 23:45:23.761525,2023-11-03 23:45:23.761525,음료,2000,12957
465,2023-11-03 23:45:23.763127,2023-11-03 23:45:23.763127,김치찌개,5000,12957
466,2023-11-03 23:45:30.114264,2023-11-03 23:45:30.114264,돈코츠라멘,8500,24322
467,2023-11-03 23:45:30.115867,2023-11-03 23:45:30.115867,산쪼메라멘,9000,24322
468,2023-11-03 23:45:30.116920,2023-11-03 23:45:30.116920,쇼유라멘,8000,24322
469,2023-11-03 23:45:30.118006,2023-11-03 23:45:30.118006,시오버터라멘,8000,24322
470,2023-11-03 23:45:30.119059,2023-11-03 23:45:30.119059,토리카라아게,4000,24322
471,2023-11-03 23:45:30.120104,2023-11-03 23:45:30.120104,닭날개튀김,6000,24322
472,2023-11-03 23:45:30.121149,2023-11-03 23:45:30.121149,미니부타동,3000,24322
473,2023-11-03 23:45:36.892187,2023-11-03 23:45:36.892187,양푼김치찌개,,17711
474,2023-11-03 23:45:36.894286,2023-11-03 23:45:36.894286,라면,,17711
475,2023-11-03 23:45:36.895340,2023-11-03 23:45:36.895340,북성로연탄불고기,,17711
476,2023-11-03 23:45:36.896403,2023-11-03 23:45:36.896403,닭한마리칼국수,,17711
477,2023-11-03 23:45:59.528647,2023-11-03 23:45:59.528647,돈가스부페,7500,11093
478,2023-11-03 23:46:12.924826,2023-11-03 23:46:12.924826,아메리카노,3000,1606
479,2023-11-03 23:46:12.926913,2023-11-03 23:46:12.926913,라떼,3500,1606
480,2023-11-03 23:46:29.643777,2023-11-03 23:46:29.643777,햄치즈순두부,13900,1628
481,2023-11-03 23:46:48.086426,2023-11-03 23:46:48.086426,마라탕 (100g),1700,6720
482,2023-11-03 23:46:48.088008,2023-11-03 23:46:48.088008,마라반 (100g),2000,6720
483,2023-11-03 23:46:48.089087,2023-11-03 23:46:48.089087,마라샹궈 (100g),3000,6720
484,2023-11-03 23:46:48.090133,2023-11-03 23:46:48.090133,마라롱샤,38000,6720
485,2023-11-03 23:46:48.091176,2023-11-03 23:46:48.091176,꿔바로우,12000,6720
486,2023-11-03 23:46:55.208744,2023-11-03 23:46:55.208744,과일 치즈,15000,7332
487,2023-11-03 23:46:55.210316,2023-11-03 23:46:55.210316,구워 먹는 치즈,15000,7332
488,2023-11-03 23:46:55.211394,2023-11-03 23:46:55.211394,해산물 크림 파스타,15000,7332
489,2023-11-03 23:46:55.212486,2023-11-03 23:46:55.212486,오리지날 나쵸,8000,7332
490,2023-11-03 23:46:55.213555,2023-11-03 23:46:55.213555,베이컨 크림 파스타,15000,7332
491,2023-11-03 23:47:01.873932,2023-11-03 23:47:01.873932,순살안동찜닭 (중),25000,26571
492,2023-11-03 23:47:01.875522,2023-11-03 23:47:01.875522,순살안동찜닭 (소),17000,26571
493,2023-11-03 23:47:01.877086,2023-11-03 23:47:01.877086,안동찜닭 (소),17000,26571
494,2023-11-03 23:47:01.878177,2023-11-03 23:47:01.878177,매콤순살고추장찜닭 (소),17000,26571
495,2023-11-03 23:47:01.879760,2023-11-03 23:47:01.879760,매콤고추장찜닭 (소),17000,26571
496,2023-11-03 23:47:29.432971,2023-11-03 23:47:29.432971,옛날우동,4500,5568
497,2023-11-03 23:48:07.775007,2023-11-03 23:48:07.775007,딥치즈버거,,21150
498,2023-11-03 23:48:07.776138,2023-11-03 23:48:07.776138,싸이버거,,21150
499,2023-11-03 23:48:07.777183,2023-11-03 23:48:07.777183,디럭스불고기버거,,21150
500,2023-11-03 23:48:07.778252,2023-11-03 23:48:07.778252,화이트갈릭버거,,21150
501,2023-11-03 23:48:07.779318,2023-11-03 23:48:07.779318,휠렛버거,,21150
502,2023-11-03 23:48:07.780365,2023-11-03 23:48:07.780365,언빌리버블버거,,21150
503,2023-11-03 23:48:07.781424,2023-11-03 23:48:07.781424,인크레더블버거,,21150
504,2023-11-03 23:48:07.782491,2023-11-03 23:48:07.782491,싸이플렉스버거,,21150
505,2023-11-03 23:48:07.783538,2023-11-03 23:48:07.783538,후라이드싸이순살,,21150
506,2023-11-03 23:48:07.784062,2023-11-03 23:48:07.784062,텍사스바베큐치킨버거,,21150
507,2023-11-03 23:48:07.785135,2023-11-03 23:48:07.785135,청양마요미트볼버거,,21150
508,2023-11-03 23:48:07.786706,2023-11-03 23:48:07.786706,새우불고기버거,,21150
509,2023-11-03 23:48:07.787756,2023-11-03 23:48:07.787756,불싸이버거,,21150
510,2023-11-03 23:48:07.788794,2023-11-03 23:48:07.788794,야채통통치킨버거,,21150
511,2023-11-03 23:48:07.789863,2023-11-03 23:48:07.789863,딥치즈싸이버거,,21150
512,2023-11-03 23:48:07.790903,2023-11-03 23:48:07.790903,간장마늘싸이순살,,21150
513,2023-11-03 23:48:07.791878,2023-11-03 23:48:07.791878,바삭크림치즈볼,,21150
514,2023-11-03 23:48:07.792901,2023-11-03 23:48:07.792901,어메이징매콤마요버거,,21150
515,2023-11-03 23:48:07.793974,2023-11-03 23:48:07.793974,쉬림프싸이플렉스버거,,21150
516,2023-11-03 23:48:07.795022,2023-11-03 23:48:07.795022,간장마늘떡강정,,21150
517,2023-11-03 23:48:39.524212,2023-11-03 23:48:39.524212,당일 삶은 구구 족발,25900,1584
518,2023-11-03 23:48:39.525271,2023-11-03 23:48:39.525271,순살 매운 양념 족발,28900,1584
519,2023-11-03 23:48:39.528928,2023-11-03 23:48:39.528928,순살 마늘 족발,28900,1584
520,2023-11-03 23:48:39.529968,2023-11-03 23:48:39.529968,싹쓰리 순살 족발,29900,1584
521,2023-11-03 23:48:39.531011,2023-11-03 23:48:39.531011,순살 반반 족발,28900,1584
522,2023-11-03 23:48:39.532079,2023-11-03 23:48:39.532079,1인 순살 오리지널 족발,18900,1584
523,2023-11-03 23:48:39.533082,2023-11-03 23:48:39.533082,1인 순살 매운 양념 족발,19900,1584
524,2023-11-03 23:48:39.534120,2023-11-03 23:48:39.534120,1인 순살 달콤 마늘 족발,19900,1584
525,2023-11-03 23:48:39.535155,2023-11-03 23:48:39.535155,구구미니족,17900,1584
526,2023-11-03 23:48:39.536191,2023-11-03 23:48:39.536191,매운 양념 미니족,19900,1584
527,2023-11-03 23:48:39.537253,2023-11-03 23:48:39.537253,마늘 범벅 미니족,19900,1584
528,2023-11-03 23:48:39.538314,2023-11-03 23:48:39.538314,반반미니족,19900,1584
529,2023-11-03 23:48:39.539349,2023-11-03 23:48:39.539349,싹쓰리 보쌈(대),42900,1584
530,2023-11-03 23:48:39.539865,2023-11-03 23:48:39.539865,부드러운 보쌈(대),39900,1584
531,2023-11-03 23:48:39.540913,2023-11-03 23:48:39.540913,달콤한 마늘 보쌈(대),42900,1584
532,2023-11-03 23:48:39.541432,2023-11-03 23:48:39.541432,매운 파 보쌈(대),42900,1584
533,2023-11-03 23:50:00.011665,2023-11-03 23:50:00.011665,아이스크림왕플,4500,11153
534,2023-11-03 23:50:00.013243,2023-11-03 23:50:00.013243,아이스크림씬와플,3500,11153
535,2023-11-03 23:58:32.422142,2023-11-03 23:58:32.422142,수육국밥정식,11000,4350
536,2023-11-03 23:58:32.441465,2023-11-03 23:58:32.441465,수육국밥,8000,4350
537,2023-11-03 23:58:32.443786,2023-11-03 23:58:32.443786,얼큰수육국밥,9000,4350
538,2023-11-03 23:58:32.445508,2023-11-03 23:58:32.445508,나주곰탕,9000,4350
539,2023-11-03 23:58:32.447198,2023-11-03 23:58:32.447198,소뼈곰탕,9000,4350
540,2023-11-03 23:58:32.448784,2023-11-03 23:58:32.448784,설렁탕,9000,4350
541,2023-11-03 23:58:32.449839,2023-11-03 23:58:32.449839,소뼈육개장,10000,4350
542,2023-11-03 23:58:32.451459,2023-11-03 23:58:32.451459,수육,22000,4350
543,2023-11-03 23:58:32.452556,2023-11-03 23:58:32.452556,소뼈감자탕,30000,4350
544,2023-11-03 23:58:39.449331,2023-11-03 23:58:39.449331,보쌈백반,,15540
545,2023-11-03 23:58:39.450936,2023-11-03 23:58:39.450936,텐동,,15540
546,2023-11-03 23:58:39.452533,2023-11-03 23:58:39.452533,스페셜텐동,,15540
547,2023-11-03 23:58:51.995591,2023-11-03 23:58:51.995591,광어,10000,8595
548,2023-11-03 23:58:51.997181,2023-11-03 23:58:51.997181,해삼,10000,8595
549,2023-11-03 23:58:51.998265,2023-11-03 23:58:51.998265,광어세꼬시,18000,8595
550,2023-11-03 23:58:52.000390,2023-11-03 23:58:52.000390,새우튀김,10000,8595
551,2023-11-03 23:58:52.001491,2023-11-03 23:58:52.001491,활어물회,15000,8595
552,2023-11-03 23:59:06.761831,2023-11-03 23:59:06.761831,규동,7000,7327
553,2023-11-03 23:59:06.764021,2023-11-03 23:59:06.764021,김치 냄비우동,6500,7327
554,2023-11-03 23:59:06.765096,2023-11-03 23:59:06.765096,사케동,7000,7327
555,2023-11-03 23:59:06.766165,2023-11-03 23:59:06.766165,생연어 사시미(소),8500,7327
556,2023-11-04 00:00:19.193435,2023-11-04 00:00:19.193435,엄청 큰 후라이드 치킨(오리지널),18000,23900
557,2023-11-04 00:00:19.195608,2023-11-04 00:00:19.195608,엄청 큰 양념치킨(오리지널),20000,23900
558,2023-11-04 00:00:19.197197,2023-11-04 00:00:19.197197,엄청 큰 깐풍치킨(오리지널),20000,23900
559,2023-11-04 00:00:19.198260,2023-11-04 00:00:19.198260,순살 3종 세트,21000,23900
560,2023-11-04 00:00:19.199838,2023-11-04 00:00:19.199838,알싸한 마늘치킨(오리지널),21000,23900
561,2023-11-04 00:00:19.200873,2023-11-04 00:00:19.200873,알싸한 마늘치킨(레귤러),19000,23900
562,2023-11-04 00:00:19.201955,2023-11-04 00:00:19.201955,맵싸한 고추치킨(오리지널),20000,23900
563,2023-11-04 00:00:19.203564,2023-11-04 00:00:19.203564,바삭 누룽지 치킨(오리지널),20000,23900
564,2023-11-04 00:00:19.204610,2023-11-04 00:00:19.204610,뿌리노랑 치킨(오리지널),21000,23900
565,2023-11-04 00:00:32.455035,2023-11-04 00:00:32.455035,1인당,11900,1833
566,2023-11-04 00:00:32.457173,2023-11-04 00:00:32.457173,초등학생,8000,1833
567,2023-11-04 00:00:32.458758,2023-11-04 00:00:32.458758,7세 이하,5000,1833
568,2023-11-04 00:00:46.627121,2023-11-04 00:00:46.627121,마르게리타 L,19000,171
569,2023-11-04 00:00:46.629231,2023-11-04 00:00:46.629231,잠봉루꼴라피자 L,22000,171
570,2023-11-04 00:00:46.630306,2023-11-04 00:00:46.630306,쉬림프n핫치킨피자,26000,171
571,2023-11-04 00:00:46.631876,2023-11-04 00:00:46.631876,수퍼디럭스콤비네이션피자,17000,171
